chave;periodicidade;ano;mes;justica;seq_orgao;tribunal;dsc_tribunal;uf;uf_sede;idporte;porte;acap;acr;acs;aqv;as;asen;ca;cc;cd;ce;ced;cee;cer;cg;cge;cpc;cpp;crag;crd;del;dimp;dlp;dmt;dob;dpa;dpb;dpl;drs;dvd;ftt;ga;gaed;gaer;gc;gcd;gcgraf;gci;gcm;gconst;gcv;gee;glb;gml;gmv;gpp;grcm;gref;grl;grmv;grtf;grtm;grv;gtf;gtm;gv;gve;km;ltf;ltm;magp;mcont;mtotal;nt;pas;pcap;pcs;pqv;qei;qi;qpv;qvm;qvs;serv;tfaux;tfauxa;tfauxc;tfauxe;tfauxjl;tfauxsp;tfauxt;tfauxv;tpefet;tpi;tpsv;upload;valt;vd;vgef;tmr;qve;qip;cre;gre;cra;gra;uvs;uvm;prqv;pras;prcap;cpt;cpt.ftt;ced.ftt;qi.ftt;lt.ftt
TRT3_MG_Mensal_7_2023;Mensal;2023;7;Trabalho;13199;TRT3;TRT 03ª Região;MG;MG;;;0;0;0;0;0;0;3658;13;0;0;;288,941;33;0;;;812;;;0;0;0;;0;1476;0;;0;;0;77660,38;;231;0;31,98;3108,12;0;0;0;0;271399,26;0;0;0;11709,04;;0;;;12,67638777;5,651860465;;21968,18;1944,24;0;0;0;1733;344;;0;;0;0;0;;0;0;447248;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1476;0;;;;;;;;;;;812;;;;
TRT4_RS_Mensal_7_2023;Mensal;2023;7;Trabalho;13200;TRT4;TRT 04ª Região;RS;RS;;;0;0;0;0;0;0;2331,86;0;0;0;0;348663;0;0;7109;0;155;;;0;0;0;;0;;0;;0;;0;78960,19;0;0;0;0;1890,77;0;0;0;0;276534,69;0;0;0;0;;0;;;2,435995455;76,09554187;;5359,19;30894,79;0;0;0;2200;406;;0;;0;0;0;;0;0;166463;0;0;0;;0;0;;;;;;;;;;0;0;0;0;7109;0;;;;;;;;;;;155;;;;
TRT5_BA_Mensal_7_2023;Mensal;2023;7;Trabalho;13201;TRT5;TRT 05ª Região;BA;BA;;;0;0;0;0;0;0;3144;43;0;0;0;399386,39;1221;0;0;0;159;;;0;0;0;0;0;1030;0;0;0;0;0;121593,49;0;8840,64;0;0;0;0;0;0;0;429265,53;0;0;0;0;;0;;;26,41585859;63,8340678;;2615,17;3766,21;0;0;0;99;59;;0;;0;0;0;;0;0;110316;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1030;0;;;;;;;;;;;159;;;;
TRT6_PE_Mensal_7_2023;Mensal;2023;7;Trabalho;13202;TRT6;TRT 06ª Região;PE;PE;;;0;0;0;0;0;0;1297;22;0;0;0;207975,13;770;0;0;0;180;;;0;0;0;0;0;68;0;29;0;32;0;22504,09;0;3757,6;0;37;6551,82;0;0;0;0;208306,89;0;0;0;2883,73;;0;;;59,07;35,72483607;;33551,76;4358,43;0;0;0;568;122;;0;;0;0;0;;0;0;46344;0;0;0;;0;0;;;;;;;;;;0;0;0;0;129;0;;;;;;;;;;;180;;;;
TRT7_CE_Mensal_7_2023;Mensal;2023;7;Trabalho;13203;TRT7;TRT 07ª Região;CE;CE;;;0;0;0;0;0;0;1168;124;0;0;0;312684;905;0;0;0;122;;;0;0;0;0;0;0;0;0;0;0;0;32372,91;0;5673,49;0;0;0;0;0;0;0;227299,6;0;0;0;0;;0;;;1,71616;;;858,08;0;0;0;0;500;0;;0;;0;0;0;;0;0;73230;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;122;;;;
TRT8_PA_Mensal_7_2023;Mensal;2023;7;Trabalho;13204;TRT8;TRT 08ª Região;PA;PA;;;0;0;0;0;0;0;1777;2;0;0;;334664,84;762;0;;;63;;;0;0;0;0;0;90;0;300;0;0;0;41762,69;;8270,65;0;6,2;15150;0;0;0;0;322440,27;0;0;0;1198,89;;0;;;24,76037736;96,75857143;;1312,3;2031,93;0;0;0;53;21;;0;;0;0;0;;0;0;79899;0;0;0;;0;0;;;;;;;;;;0;0;0;0;390;0;;;;;;;;;;;63;;;;
TRT9_PR_Mensal_7_2023;Mensal;2023;7;Trabalho;13205;TRT9;TRT 09ª Região;PR;PR;;;0;0;0;0;0;0;2262;0;0;0;0;316427;0;0;0;0;74;;;0;0;0;0;0;530,3;0;144,85;0;0;0;45990,29;0;0;0;0;2576,33;0;0;0;0;208651,51;0;0;0;1430,08;;0;;;3,23700565;7,877577093;;6302,45;1788,21;0;0;0;1947;227;;0;;0;0;0;;0;0;103722;0;0;0;;0;0;;;;;;;;;;0;0;0;0;675,15;0;;;;;;;;;;;74;;;;
TRT10_DF_Mensal_7_2023;Mensal;2023;7;Trabalho;13206;TRT10;TRT 10ª Região;DF;DF;;;0;0;0;0;0;0;1552;324;0;0;0;252360;725;0;0;0;126;;;0;0;0;0;0;0;0;0;0;0;0;42663,53;0;4205;0;574,59;0;0;0;0;0;242889,93;0;0;0;1748,56;;0;;;;;;0;0;0;0;0;0;0;;0;;0;0;0;;0;0;;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;126;;;;
TRT11_AM_Mensal_7_2023;Mensal;2023;7;Trabalho;13207;TRT11;TRT 11ª Região;AM;AM;;;0;0;0;0;0;0;1002;0;0;0;0;343391;1486;0;407;0;154;;;0;0;0;0;0;400;0;7;0;0;0;55781,34;0;12459,72;0;0;1451,8;0;0;0;0;272741,52;0;0;0;2915,16;;0;;;57,29767717;76,10594444;;29107,22;13699,07;0;0;0;508;180;;0;;0;0;0;;0;0;85564;0;0;0;;0;0;;;;;;;;;;0;0;0;0;814;0;;;;;;;;;;;154;;;;
TRT12_SC_Mensal_7_2023;Mensal;2023;7;Trabalho;13208;TRT12;TRT 12ª Região;SC;SC;;;0;0;0;0;0;0;811;42;0;0;0;175342;394;0;654,6;0;101;;;0;0;0;95;0;0;0;0;0;0;0;17280;0;2643,94;0;107,38;927,49;0;0;0;0;122371,49;0;0;0;1193,68;;0;;;1,183150985;125,2057983;;1622,1;14899,49;0;0;0;1371;119;;0;;0;0;0;;0;0;68051;0;0;0;;0;0;;;;;;;;;;0;0;0;0;749,6;0;;;;;;;;;;;101;;;;
TRT13_PB_Mensal_7_2023;Mensal;2023;7;Trabalho;13209;TRT13;TRT 13ª Região;PB;PB;;;0;0;0;0;0;0;839;34;0;0;0;157908,03;218;0;0;0;27;;;0;0;0;123,9;0;57;0;57;0;0;0;2276,12;0;1301,46;0;61,65;0;0;0;0;0;110905,31;0;0;0;492,14;;0;;;18,70762619;208,9776404;;13712,69;18599,01;0;0;0;733;89;;0;;0;0;0;;0;0;27032;0;0;0;;0;0;;;;;;;;;;0;0;0;0;237,9;0;;;;;;;;;;;27;;;;
TRT14_RO_Mensal_7_2023;Mensal;2023;7;Trabalho;13210;TRT14;TRT 14ª Região;RO;RO;;;0;0;0;0;0;0;440;51;0;0;0;215921;424;0;0;0;52;;;0;0;0;0;0;0;0;0;0;0;0;6086,35;0;3292;0;117,07;13358;0;0;0;0;151120;0;0;0;832,04;;0;;;46,32;48,68818182;;11580;2142,28;0;0;0;250;44;;0;;0;0;0;;0;0;22254;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;52;;;;
TRT15_SP_Mensal_7_2023;Mensal;2023;7;Trabalho;13211;TRT15;TRT 15ª Região;SP;SP;;;0;0;0;0;0;0;2406;350;0;0;1440;489960;0;0;0;0;155;;;0;0;0;0;0;1530;0;0;0;0;0;101358,17;0;0;0;878,5;0;0;0;0;0;419413,99;0;0;0;2340,5;;0;;;98,61617414;19,24311164;;37375,53;8101,35;0;0;0;379;421;;0;;0;0;0;;0;0;0;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1530;0;;;;;;;;;;;155;;;;
TRT16_MA_Mensal_7_2023;Mensal;2023;7;Trabalho;13212;TRT16;TRT 16ª Região;MA;MA;;;0;0;0;0;0;0;808;18;0;0;0;214002,2;586;0;0;0;37;;;0;0;0;0;0;146,95;0;19,1;0;0;0;21463,77;0;4162,7;0;34,66;3673,77;0;0;0;0;165324,31;0;0;0;655,51;;0;;;1,308441926;63,83430556;;461,88;9192,14;0;0;0;353;144;;0;;0;0;0;;0;0;25200;0;0;0;;0;0;;;;;;;;;;0;0;0;0;166,05;0;;;;;;;;;;;37;;;;
TRT17_ES_Mensal_7_2023;Mensal;2023;7;Trabalho;13213;TRT17;TRT 17ª Região;ES;ES;;;0;0;0;0;0;0;1596;533;0;0;0;201207;0;0;30;0;68;;;0;0;0;7,6;0;778,2;0;79,2;0;2,4;0;35871,13;0;0;0;2482,58;0;0;0;0;0;206728,13;0;0;0;1534,08;;0;;;1,938399366;40,67571429;;1223,13;854,19;0;0;0;631;21;;0;;0;0;0;;0;0;68000;0;0;0;;0;0;;;;;;;;;;0;0;0;0;897,4;0;;;;;;;;;;;68;;;;
TRT18_GO_Mensal_7_2023;Mensal;2023;7;Trabalho;13214;TRT18;TRT 18ª Região;GO;GO;;;0;0;0;0;0;0;1729;113;0;0;0;257934;102;0;0;0;18;;;0;0;0;;0;;0;;0;;0;37484,9;0;918;0;244,82;0;0;0;0;0;201009,4;0;0;0;263,62;;0;;;0,545959596;175,1388889;;486,45;31525;0;0;0;891;180;;0;;0;0;0;;0;0;20464;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;18;;;;
TRT19_AL_Mensal_7_2023;Mensal;2023;7;Trabalho;13215;TRT19;TRT 19ª Região;AL;AL;;;0;0;0;0;0;0;565;11;0;0;0;142406,22;335;0;498;5;68;;;0;0;0;8;0;380;0;90;0;20;0;19810,05;1843,24;0;0;0;0;0;0;0;0;158343,68;0;0;0;0;;0;;;1,82774;55,968;;913,87;1119,36;0;0;0;500;20;;0;;0;0;0;;0;0;34000;0;0;0;;0;0;;;;;;;;;;0;0;0;0;996;0;;;;;;;;;;;73;;;;
TRT21_RN_Mensal_7_2023;Mensal;2023;7;Trabalho;13217;TRT21;TRT 21ª Região;RN;RN;;;0;0;0;0;0;0;1049;43;0;0;0;149844,2;79;0;0;0;53;;;0;0;0;0;0;120;0;0;0;0;0;20872,03;0;711;0;89,45;0;0;0;0;0;119684,83;0;0;0;1128,73;;0;;;41,80983871;77,904375;;2592,21;3739,41;0;0;0;62;48;;0;;0;0;0;;0;0;35557;0;0;0;;0;0;;;;;;;;;;0;0;0;0;120;0;;;;;;;;;;;53;;;;
TRT22_PI_Mensal_7_2023;Mensal;2023;7;Trabalho;13218;TRT22;TRT 22ª Região;PI;PI;;;0;0;0;0;0;0;705;0;0;0;0;139,65;300;0;8200;0;65;;;0;0;0;38;0;1596;0;375;0;25;0;16006,25;0;1125;0;0;10250;0;0;0;0;120901,76;0;0;0;1133,25;;0;;;6,87498155;84,23590909;;1863,12;3706,38;0;0;0;271;44;;0;;0;0;0;;0;0;45500;0;0;0;;0;0;;;;;;;;;;0;0;0;0;10234;0;;;;;;;;;;;65;;;;
TRT23_MT_Mensal_7_2023;Mensal;2023;7;Trabalho;13219;TRT23;TRT 23ª Região;MT;MT;;;0;0;0;0;0;0;1748;77;0;0;0;200040;0;0;0;0;53;;;0;0;0;0;0;0;0;0;0;0;0;40465,09;0;0;0;287,33;0;0;0;0;0;115476,25;0;0;0;764,44;;0;;;0,41075;121,1883721;;164,3;10422,2;0;0;0;400;86;;0;;0;0;0;;0;0;35609;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;53;;;;
TRT24_MS_Mensal_7_2023;Mensal;2023;7;Trabalho;13220;TRT24;TRT 24ª Região;MS;MS;;;0;0;0;0;0;0;816;0;0;0;0;102735;152;0;3;0;37;;;0;0;0;0;0;103;0;2;0;0;0;37380,61;0;2385,42;0;0;4543,5;0;0;0;0;115141,1;0;0;0;703,37;;0;;;26,38075431;139,5882609;;12240,67;3210,53;0;0;0;464;23;;0;;0;0;0;;0;0;18500;0;0;0;;0;0;;;;;;;;;;0;0;0;0;108;0;;;;;;;;;;;37;;;;
TRT20_SE_Mensal_7_2023;Mensal;2023;7;Trabalho;83246;TRT20;TRT 20ª Região;SE;SE;;;0;0;0;0;0;0;639;273;0;0;0;107916;237;0;0;0;94;;;0;0;0;0;0;253;0;62,5;0;0;0;17788,52;0;1777,5;0;956,21;0;0;0;0;0;87098,94;0;0;0;1398,17;;0;;;1,679281184;15,26;;794,3;1327,62;0;0;0;473;87;;0;;0;0;0;;0;0;0;0;0;0;;0;0;;;;;;;;;;0;0;0;0;315,5;0;;;;;;;;;;;94;;;;
TRT_BR_Mensal_7_2023;Mensal;2023;7;Trabalho;999991;TRT;Justiça do Trabalho;BR;BR;;;0;0;0;0;0;0;43726,36;2325;0;0;1440;6317782,911;8784;0;17123,2;5;3521;;;0;0;0;455,5;0;13409,45;0;2348,65;0;96,4;0;1193970,11;1843,24;62162,12;0;6763,18;63481,6;0;0;0;0;5656398,03;0;0;0;46178,92;;0;;;13,53908177;62,64037796;;198022,61;177334,91;0;0;0;15876;2831;0;0;0;0;0;0;;0;0;2443770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33433,2;0;;;;;;;;;;;3526;;;;
TRE-AC_AC_Mensal_8_2023;Mensal;2023;8;Eleitoral;13245;TRE-AC;TRE - Acre;AC;AC;;;0;0;0;0;0;0;562;0;0;0;0;75658;0;0;0;0;12;;;0;0;0;0;0;0;0;0;0;0;0;5233,79;0;0;0;0;0;0;0;0;0;66004,33;0;0;0;212,58;;0;;;74,97102041;;;3673,58;0;0;0;0;49;0;;0;;0;0;0;;0;0;1352;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;12;;;;
TRE-AL_AL_Mensal_8_2023;Mensal;2023;8;Eleitoral;13246;TRE-AL;TRE - Alagoas;AL;AL;;;0;0;0;0;0;0;690;0;0;0;0;40331;485;0;0;0;80;;;0;0;0;0;0;0;0;0;0;0;0;13738,05;0;3855,75;0;0;0;0;0;0;0;93864,92;0;0;0;1444,77;;0;;;0,219733333;78,30040323;;32,96;9709,25;0;0;0;150;124;;0;;0;0;0;;0;0;14292;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;80;;;;
TRE-AP_AP_Mensal_8_2023;Mensal;2023;8;Eleitoral;13247;TRE-AP;TRE - Amapá;AP;AP;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;;;0;0;0;0;0;0;0;;0;;0;0;0;;0;0;0;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;0;;;;
TRE-AM_AM_Mensal_8_2023;Mensal;2023;8;Eleitoral;13248;TRE-AM;TRE - Amazonas;AM;AM;;;0;0;0;0;0;0;36;620;0;0;804;165959;940;0;152;0;297;;;0;0;0;0;0;140;0;12;0;0;0;865,23;476;7218;0;2545;10450;0;0;0;0;129528,28;0;0;0;6746;;0;;;11,61563025;120,3194444;;1382,26;2165,75;0;0;0;119;18;;0;;0;0;0;;0;0;31556;0;0;0;;0;0;;;;;;;;;;0;0;0;0;304;0;;;;;;;;;;;297;;;;
TRE-BA_BA_Mensal_8_2023;Mensal;2023;8;Eleitoral;13249;TRE-BA;TRE - Bahia;BA;BA;;;0;0;0;0;0;0;1243;24;0;0;912;229178;0;0;0;0;35;;;0;0;0;0;0;3927,87;0;7,05;0;0;0;48395,32;0;0;0;0;0;0;0;0;0;275258,7;0;0;0;0;;0;;;16,74788732;10,17327801;;26160,2;2451,76;0;0;0;1562;241;;0;;0;0;0;;0;0;235683;0;0;0;;0;0;;;;;;;;;;0;0;0;0;3934,92;0;;;;;;;;;;;35;;;;
TRE-CE_CE_Mensal_8_2023;Mensal;2023;8;Eleitoral;13250;TRE-CE;TRE - Ceará;CE;CE;;;0;0;0;0;0;0;2047;103;0;0;0;260200,4;635;0;0;0;165;;;0;0;0;2,7;0;6453,03;0;176,21;0;22,25;0;33495,26;0;3810;0;0;286,45;0;0;0;0;195160,37;0;0;0;0;;0;;;15,1278733;80,45822581;;6686,52;9976,82;0;0;0;442;124;;0;;0;0;0;;0;0;16707;0;0;0;;0;0;;;;;;;;;;0;0;0;0;6654,19;0;;;;;;;;;;;165;;;;
TRE-DF_DF_Mensal_8_2023;Mensal;2023;8;Eleitoral;13251;TRE-DF;TRE - Distrito Federal;DF;DF;;;0;0;0;0;0;0;903;5;0;0;0;96808;0;0;45589,87;0;0;;;0;0;0;0,955;0;416,215;0;26,94;0;6,76;0;27704,64;0;0;0;0;0;0;0;0;0;93030,88;0;0;0;0;;0;;;2,181296296;9,5;;588,95;950;0;0;0;270;100;;0;;0;0;0;;0;0;27003;0;0;0;;0;0;;;;;;;;;;0;0;0;0;46040,74;0;;;;;;;;;;;0;;;;
TRE-ES_ES_Mensal_8_2023;Mensal;2023;8;Eleitoral;13252;TRE-ES;TRE - Espírito Santo;ES;ES;;;0;0;0;0;0;0;457;1;0;0;0;88707;0;0;0;0;126;;;0;0;0;0;0;0;0;0;0;0;0;10025,56;0;0;0;0;12797,95;0;0;0;0;77315,87;0;0;0;0;;0;;;169,4166667;89,9;;2033;4674,8;0;0;0;12;52;;0;;0;0;0;;0;0;85076;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;126;;;;
TRE-GO_GO_Mensal_8_2023;Mensal;2023;8;Eleitoral;13253;TRE-GO;TRE - Goiás;GO;GO;;;0;0;0;0;0;0;1274;159;0;0;0;91639,16;404;0;793,44;0;232;;;0;0;0;0;0;1540;0;0;0;0;0;26376,13;0;5252;0;548,48;0;0;0;0;0;69989,71;0;0;0;3409,59;;0;;;15,0842615;;;12459,6;;0;0;0;826;;;0;;0;0;0;;0;0;116000;0;0;0;;0;0;;;;;;;;;;0;0;0;0;2333,44;0;;;;;;;;;;;232;;;;
TRE-MA_MA_Mensal_8_2023;Mensal;2023;8;Eleitoral;13254;TRE-MA;TRE - Maranhão;MA;MA;;;0;0;0;0;0;0;748;0;0;0;0;262340,69;826;0;2208;0;136;;;0;0;0;0;0;2000;0;0;0;0;0;12304,46;0;6570,04;0;0;16821,65;0;0;0;0;237843,69;0;0;0;0;;0;;;0,418538682;51,1005848;;146,07;8738,2;0;0;0;349;171;;0;;0;0;0;;0;0;57627;0;0;0;;0;0;;;;;;;;;;0;0;0;0;4208;0;;;;;;;;;;;136;;;;
TRE-MT_MT_Mensal_8_2023;Mensal;2023;8;Eleitoral;13255;TRE-MT;TRE - Mato Grosso;MT;MT;;;0;0;0;0;0;0;577;150;0;0;216;100520;0;0;0;0;170;;;0;0;0;0;0;344;0;4;0;0;0;2494,38;149,22;0;0;0;158,79;0;0;0;0;104934,19;0;0;0;0;;0;;;18,68587354;94,73333333;;11230,21;9662,8;0;0;0;601;102;;0;;0;0;0;;0;0;66947;0;0;0;;0;0;;;;;;;;;;0;0;0;0;348;0;;;;;;;;;;;170;;;;
TRE-MS_MS_Mensal_8_2023;Mensal;2023;8;Eleitoral;13256;TRE-MS;TRE - Mato Grosso do Sul;MS;MS;;;0;0;0;0;0;0;900;0;0;0;0;81179;327;0;0;42;0;;;0;0;0;0;0;66,1;0;33,2;0;2,95;0;36296,52;0;4605,96;0;0;0;0;0;0;0;64496,01;0;0;0;0;;0;;;35,47436893;64,25654135;;10961,58;8546,12;0;0;0;309;133;;0;;0;0;0;;0;0;30430;0;0;0;;0;0;;;;;;;;;;0;0;0;0;102,25;0;;;;;;;;;;;42;;;;
TRE-MG_MG_Mensal_8_2023;Mensal;2023;8;Eleitoral;13257;TRE-MG;TRE - Minas Gerais;MG;MG;;;0;0;0;0;0;0;2552;268;0;0;1284;209321;0;0;0;0;672;;;0;0;0;0;0;880;0;0;0;0;0;46320,43;1416;0;0;1159,51;816;0;0;0;0;225765,96;0;0;0;13298,88;;0;;;62,67674473;78,3557513;;26762,97;30245,32;0;0;0;427;386;;0;;0;0;0;;0;0;117700;0;0;0;;0;0;;;;;;;;;;0;0;0;0;880;0;;;;;;;;;;;672;;;;
TRE-PA_PA_Mensal_8_2023;Mensal;2023;8;Eleitoral;13258;TRE-PA;TRE - Pará;PA;PA;;;0;0;0;0;0;0;1575;148;0;0;0;237647,03;541;0;460;207;20;;;0;0;0;0;0;200;0;0;0;175;0;27270,45;0;5088,59;0;706,42;260,7;0;0;0;0;260623,8;0;0;0;343,6;;0;;;5,878797386;129,0666667;;4497,28;19360;0;0;0;765;150;;0;;0;0;0;;0;0;103382;0;0;0;;0;0;;;;;;;;;;0;0;0;0;835;0;;;;;;;;;;;227;;;;
TRE-PB_PB_Mensal_8_2023;Mensal;2023;8;Eleitoral;13259;TRE-PB;TRE - Paraíba;PB;PB;;;0;0;0;0;0;0;1003;310;0;0;0;168172;327;0;0;0;196;;;0;0;0;18000;0;0;0;0;0;0;0;25511,13;0;1923,23;0;0;94,7;0;0;0;0;140443,4;0;0;0;0;;0;;;0,074535714;78,59552941;;41,74;6680,62;0;0;0;560;85;;0;;0;0;0;;0;0;85348;0;0;0;;0;0;;;;;;;;;;0;0;0;0;18000;0;;;;;;;;;;;196;;;;
TRE-PR_PR_Mensal_8_2023;Mensal;2023;8;Eleitoral;13260;TRE-PR;TRE - Paraná;PR;PR;;;0;0;0;0;0;0;1604;0;0;0;0;175878;0;0;0;0;82;;;0;0;0;0;0;803,7;0;275,45;0;0;0;35116,01;0;0;0;0;8332,79;0;0;0;0;109641,09;0;0;0;1106,18;;0;;;86,78779528;35,75085366;;33066,15;8794,71;0;0;0;381;246;;0;;0;0;0;;0;0;143460;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1079,15;0;;;;;;;;;;;82;;;;
TRE-PE_PE_Mensal_8_2023;Mensal;2023;8;Eleitoral;13261;TRE-PE;TRE - Pernambuco;PE;PE;;;0;0;0;0;0;0;1224;0;0;0;0;210062,52;209;0;89,64;0,81;186;;;0;0;0;3,61;0;126,56;0;76,53;0;34,22;0;25085,74;0;892,43;0;0;4912,81;0;0;0;0;194895,56;0;0;0;0;;0;;;0,867892768;18;;696,05;3096;0;0;0;802;172;;0;;0;0;0;;0;0;9174;0;0;0;;0;0;;;;;;;;;;0;0;0;0;330,56;0;;;;;;;;;;;186,81;;;;
TRE-PI_PI_Mensal_8_2023;Mensal;2023;8;Eleitoral;13262;TRE-PI;TRE - Piauí;PI;PI;;;0;0;0;0;0;0;1202;146;0;0;0;164880,84;667;0;0;5;108;;;0;0;0;2,2;0;81,7;0;151,3;0;0;0;20681,31;0;4080;0;532,97;14279,16;0;0;0;0;156977,37;0;0;0;1884,11;;0;;;2,435243243;61,04;;901,04;5188,4;0;0;0;370;85;;0;;0;0;0;;0;0;51663;0;0;0;;0;0;;;;;;;;;;0;0;0;0;235,2;0;;;;;;;;;;;113;;;;
TRE-RJ_RJ_Mensal_8_2023;Mensal;2023;8;Eleitoral;13263;TRE-RJ;TRE - Rio de Janeiro;RJ;RJ;;;0;0;0;0;0;0;1736;8;0;0;0;210280;0;0;0;0;538;;;0;0;0;8;0;1508;0;86;0;0;0;40201,8;0;2196;0;0;1691,5;0;0;0;0;232633,2;0;0;0;0;;0;;;59,28;75,59;;37464,96;16251,85;0;0;0;632;215;;0;;0;0;0;;0;0;97602;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1602;0;;;;;;;;;;;538;;;;
TRE-RN_RN_Mensal_8_2023;Mensal;2023;8;Eleitoral;13264;TRE-RN;TRE - Rio Grae do Norte;RN;RN;;;0;0;0;0;0;0;617;121;0;0;0;131856,48;389;0;0;0;131;;;0;0;0;0;0;233,05;0;89,65;0;5,45;0;15077,67;0;2191,23;0;461,26;498,82;0;0;0;0;82121,03;0;0;0;2037,82;;0;;;0,179694534;28,0175;;111,77;336,21;0;0;0;622;12;;0;;0;0;0;;0;0;37166;0;0;0;;0;0;;;;;;;;;;0;0;0;0;328,15;0;;;;;;;;;;;131;;;;
TRE-RS_RS_Mensal_8_2023;Mensal;2023;8;Eleitoral;13265;TRE-RS;TRE - Rio Grae do Sul;RS;RS;;;0;0;0;0;0;0;355;7;0;0;210;132967;180;0;500;;231;;;0;0;0;;0;;0;;0;;0;10504,09;0;1330,2;0;0;0;0;0;0;0;113896,91;0;0;0;0;;0;;;2,740754717;15,83910045;;1743,12;10564,68;0;0;0;636;667;;0;;0;0;0;;0;0;126012;0;0;0;;0;0;;;;;;;;;;0;0;0;0;500;0;;;;;;;;;;;231;;;;
TRE-RR_RR_Mensal_8_2023;Mensal;2023;8;Eleitoral;13266;TRE-RR;TRE - Roraima;RR;RR;;;0;0;0;0;0;0;49;130;0;0;0;43475;0;0;0;;26;;;0;0;0;0;0;0;0;0;0;0;0;929,79;0;0;0;332,99;0;0;0;0;0;31770,44;0;0;0;566,8;;0;;;0;70;;0;1050;0;0;0;150;15;;0;;0;0;0;;0;0;0;0;0;0;;0;0;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;26;;;;
TRE-SC_SC_Mensal_8_2023;Mensal;2023;8;Eleitoral;13267;TRE-SC;TRE - Santa Catarina;SC;SC;;;0;0;0;0;0;0;376;22,5;0;0;0;49109;0;0;0;0;192;;;0;0;0;0;0;384,39;0;0;0;0;0;9890,11;0;0;0;181,06;3513,75;0;0;0;0;53442,55;0;0;0;2622,05;;0;;;53,26916667;121,6913793;;8949,22;21174,3;0;0;0;168;174;;0;;0;0;0;;0;0;11222;0;0;0;;0;0;;;;;;;;;;0;0;0;0;384,39;0;;;;;;;;;;;192;;;;
TRE-SP_SP_Mensal_8_2023;Mensal;2023;8;Eleitoral;13268;TRE-SP;TRE - São Paulo;SP;SP;;;0;0;0;0;0;0;2746;401;0;0;96;276693,2;723;0;1026;0;908;;;0;0;0;12;0;0;0;0;0;0;0;74896,41;0;5747,7;0;0;0;0;0;0;0;238198,24;0;0;0;0;;0;;;41,46118093;80,83359768;;76537,34;41790,97;0;0;0;1846;517;;0;;0;0;0;;0;0;518133;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1038;0;;;;;;;;;;;908;;;;
TRE-SE_SE_Mensal_8_2023;Mensal;2023;8;Eleitoral;13269;TRE-SE;TRE - Sergipe;SE;SE;;;0;0;0;0;0;0;350;65;0;0;0;26261;0;0;130,2;0;60;;;0;0;0;13,9;0;1474,7;0;15,9;0;0;0;10826,95;0;0;0;0;2996,95;0;0;0;0;24716,33;0;0;0;0;;0;;;3,860440529;50,7815493;;1752,64;3605,49;0;0;0;454;71;;0;;0;0;0;;0;0;37305;0;0;0;;0;0;;;;;;;;;;0;0;0;0;1634,7;0;;;;;;;;;;;60;;;;
TRE-TO_TO_Mensal_8_2023;Mensal;2023;8;Eleitoral;13270;TRE-TO;TRE - Tocantins;TO;TO;;;0;0;0;0;0;0;1089;0;0;0;0;138862;242;0;160;0;31;;;0;0;0;0;0;0;0;0;0;160;0;22128;0;1471,36;0;0;138,88;0;0;0;0;140426;0;0;0;580,03;;0;;;10,77438795;81,4294;;5721,2;8142,94;0;0;0;531;100;;0;;0;0;0;;0;0;35020;0;0;0;;0;0;;;;;;;;;;0;0;0;0;320;0;;;;;;;;;;;31;;;;
TRE-RO_RO_Mensal_8_2023;Mensal;2023;8;Eleitoral;13271;TRE-RO;TRE - Roônia;RO;RO;;;0;0;0;0;0;0;416;0;0;0;0;113,358;220;0;180,5;0;29;;;0;0;0;0;0;23;0;241,3;0;0;0;6135,97;0;1420;0;0;805,98;0;0;0;0;80679,36;0;0;0;539,69;;0;;;16,19615;70,9541573;;6478,46;12629,84;0;0;0;400;178;;0;;0;0;0;;0;0;8079;0;0;0;;0;0;;;;;;;;;;0;0;0;0;444,8;0;;;;;;;;;;;29;;;;
